size,k,ngroups,rhat
20,174,2,26.26860500968772
20,175,2,26.26860500968772
20,176,2,26.26860500968772
20,177,2,26.26860500968772
20,178,2,26.26860500968772
20,179,2,26.26860500968772
20,180,1,38.00000000000001
20,181,2,26.26860500968772
20,182,2,26.26860500968772
20,183,2,26.26860500968772
20,184,2,26.26860500968772
20,185,2,26.26860500968772
20,186,2,26.26860500968772
20,187,2,26.26860500968772
20,188,2,26.26860500968772
20,189,2,26.26860500968772
20,190,2,28.784708188656435
20,191,2,26.26860500968772
20,192,2,26.26860500968772
20,193,2,26.26860500968772
20,194,2,26.26860500968772
20,195,2,26.26860500968772
20,196,2,26.26860500968772
20,197,2,26.26860500968772
20,198,2,26.26860500968772
20,199,2,26.26860500968772
20,200,1,38.00000000000001
20,201,2,28.784708188656435
20,202,2,28.784708188656435
20,203,2,28.784708188656435
20,204,2,28.784708188656435
20,205,2,28.784708188656435
20,206,2,28.784708188656435
20,207,2,28.784708188656435
20,208,2,28.784708188656435
20,209,2,28.784708188656435
20,210,2,28.784708188656435
20,211,2,28.784708188656435
20,212,2,28.784708188656435
20,213,2,28.784708188656435
20,214,2,28.784708188656435
20,215,2,28.784708188656435
20,216,2,28.784708188656435
20,217,2,28.784708188656435
20,218,2,28.784708188656435
20,219,2,28.784708188656435
20,220,1,38.00000000000001
20,221,2,28.784708188656435
20,222,2,28.784708188656435
20,223,2,28.784708188656435
20,224,2,28.784708188656435
20,225,2,28.784708188656435
20,226,2,28.784708188656435
20,227,2,28.784708188656435
20,228,2,28.784708188656435
20,229,2,28.784708188656435
20,230,2,28.784708188656435
20,231,2,28.784708188656435
20,232,2,28.784708188656435
20,233,2,28.784708188656435
20,234,2,28.784708188656435
20,235,2,28.784708188656435
20,236,2,28.784708188656435
20,237,2,28.784708188656435
20,238,2,28.784708188656435
20,239,2,28.784708188656435
20,240,1,38.00000000000001
20,241,2,28.784708188656435
20,242,2,28.784708188656435
20,243,2,28.784708188656435
20,244,2,28.784708188656435
20,245,2,28.784708188656435
20,246,2,28.784708188656435
20,247,2,28.784708188656435
20,248,2,28.784708188656435
20,249,2,28.784708188656435
20,250,2,28.784708188656435
20,251,2,28.784708188656435
20,252,2,28.784708188656435
20,253,2,28.784708188656435
20,254,2,28.784708188656435
20,255,2,28.784708188656435
20,256,2,28.784708188656435
20,257,2,28.784708188656435
20,258,2,28.784708188656435
20,259,2,28.784708188656435
20,260,1,38.00000000000001
20,261,2,28.784708188656435
20,262,2,28.784708188656435
20,263,2,28.784708188656435
20,264,2,28.784708188656435
20,265,2,28.784708188656435
20,266,2,28.784708188656435
20,267,2,28.784708188656435
20,268,2,28.784708188656435
20,269,2,28.784708188656435
20,270,2,28.784708188656435
20,271,2,28.784708188656435
20,272,2,28.784708188656435
20,273,2,28.784708188656435
20,274,2,28.784708188656435
20,275,2,28.784708188656435
20,276,2,28.784708188656435
20,277,2,28.784708188656435
20,278,2,28.784708188656435
20,279,2,28.784708188656435
20,280,1,38.00000000000001
20,281,2,28.784708188656435
20,282,2,28.784708188656435
20,283,2,28.784708188656435
20,284,2,28.784708188656435
20,285,2,28.784708188656435
20,286,2,28.784708188656435
20,287,2,28.784708188656435
20,288,2,28.784708188656435
20,289,2,28.784708188656435
20,290,2,28.784708188656435
20,291,2,28.784708188656435
20,292,2,28.784708188656435
20,293,2,28.784708188656435
20,294,2,28.784708188656435
20,295,2,28.784708188656435
20,296,2,28.784708188656435
20,297,2,28.784708188656435
20,298,2,28.784708188656435
20,299,2,28.784708188656435
20,300,1,38.00000000000001
20,301,2,28.784708188656435
20,302,2,28.784708188656435
20,303,2,28.784708188656435
20,304,2,28.784708188656435
20,305,2,28.784708188656435
20,306,2,28.784708188656435
20,307,2,28.784708188656435
20,308,2,28.784708188656435
20,309,2,28.784708188656435
20,310,2,28.784708188656435
20,311,2,28.784708188656435
20,312,2,28.784708188656435
20,313,2,28.784708188656435
20,314,2,28.784708188656435
20,315,2,28.784708188656435
20,316,2,28.784708188656435
20,317,2,28.784708188656435
20,318,2,28.784708188656435
20,319,2,28.784708188656435
20,320,1,38.00000000000001
20,321,2,28.784708188656435
20,322,2,28.784708188656435
20,323,2,28.784708188656435
20,324,2,28.784708188656435
20,325,2,28.784708188656435
20,326,2,28.784708188656435
20,327,2,28.784708188656435
20,328,2,28.784708188656435
20,329,2,28.784708188656435
20,330,2,28.784708188656435
20,331,2,28.784708188656435
20,332,2,28.784708188656435
20,333,2,28.784708188656435
20,334,2,28.784708188656435
20,335,2,28.784708188656435
20,336,2,28.784708188656435
20,337,2,28.784708188656435
20,338,2,28.784708188656435
20,339,2,28.784708188656435
20,340,1,38.00000000000001
20,341,2,28.784708188656435
20,342,2,28.784708188656435
20,343,2,28.784708188656435
20,344,2,28.784708188656435
20,345,2,28.784708188656435
20,346,2,28.784708188656435
20,347,2,28.784708188656435
20,348,2,28.784708188656435
20,349,2,28.784708188656435
20,350,2,28.784708188656435
20,351,2,28.784708188656435
20,352,2,28.784708188656435
20,353,2,28.784708188656435
20,354,2,28.784708188656435
20,355,2,28.784708188656435
20,356,2,28.784708188656435
20,357,2,28.784708188656435
20,358,2,28.784708188656435
20,359,2,28.784708188656435
20,360,1,38.00000000000001
20,361,2,28.784708188656435
20,362,2,28.784708188656435
20,363,2,28.784708188656435
20,364,2,28.784708188656435
20,365,2,28.784708188656435
20,366,2,28.784708188656435
20,367,2,28.784708188656435
20,368,2,28.784708188656435
20,369,2,28.784708188656435
20,370,2,28.784708188656435
20,371,2,28.784708188656435
20,372,2,28.784708188656435
20,373,2,28.784708188656435
20,374,2,28.784708188656435
20,375,2,28.784708188656435
20,376,2,28.784708188656435
20,377,2,28.784708188656435
20,378,2,28.784708188656435
20,379,2,28.784708188656435
20,380,1,38.00000000000001
20,381,2,28.784708188656435
20,382,2,28.784708188656435
20,383,2,28.784708188656435
20,384,2,28.784708188656435
20,385,2,28.784708188656435
20,386,2,28.784708188656435
20,387,2,28.784708188656435
20,388,2,28.784708188656435
20,389,2,28.784708188656435
20,390,2,28.784708188656435
20,391,2,28.784708188656435
20,392,2,28.784708188656435
20,393,2,28.784708188656435
20,394,2,28.784708188656435
20,395,2,28.784708188656435
20,396,2,28.784708188656435
20,397,2,28.784708188656435
20,398,2,28.784708188656435
20,399,2,28.784708188656435
20,400,1,38.00000000000001
